"CustomerID","Recency","Frequency_1","Monetary","k4","k5","pe4","pe5","pm4","pm5"
"14467",17,4,148.44,4,5,3,3,2,3
"14470",11,2,230.59,4,5,3,3,2,3
"14472",103,8,223.02,4,5,3,3,1,1
"14473",74,2,117.17,4,5,3,3,2,3
"14474",46,1,547.66,4,5,2,2,4,5
"14475",71,3,308.62,4,5,3,3,4,5
"14476",257,1,170.3,2,2,4,5,3,4
"14477",19,4,327.4,4,5,3,3,2,1
"14479",253,2,158.12,2,2,4,5,3,4
"14480",11,1,279.05,4,5,3,3,2,3
"14481",164,2,318.25,2,2,4,4,3,4
"14482",18,6,329.58,4,5,3,3,1,1
"14483",281,1,137.1,2,2,4,5,3,4
"14484",50,1,321.92,4,5,3,3,4,3
"14485",38,1,159.85,4,5,3,3,2,3
"14487",26,6,189.1,4,5,3,3,2,1
"14488",67,1,1064.28,4,5,2,2,4,5
"14489",207,1,463.38,2,2,4,4,3,4
"14491",175,2,170.47,2,2,4,4,3,4
"14493",7,5,476.65,4,5,2,2,1,1
"14494",25,1,139.56,4,5,3,3,2,3
"14495",50,2,61.9,4,5,3,3,2,3
"14496",311,2,269.4,2,2,4,5,3,4
"14497",309,1,475.37,2,2,4,5,3,4
"14498",42,5,391.46,4,5,2,3,4,1
"14499",26,3,267.19,4,5,3,3,2,3
"14500",88,3,118.95,4,5,3,3,2,3
"14501",183,2,125.61,2,2,4,4,3,4
"14502",19,11,216.9,4,5,1,1,1,1
"14503",3,6,590.54,4,5,2,2,1,1
"14504",47,4,168.31,4,5,3,3,2,3
"14505",17,8,726.65,4,5,2,2,1,1
"14506",17,5,382.99,4,5,3,3,1,1
"14507",23,6,225.43,4,5,3,3,2,1
"14508",22,2,129.84,4,5,3,3,2,3
"14511",11,5,262.96,4,5,3,3,1,1
"14512",187,2,137.64,2,2,4,4,3,4
"14513",100,3,151.86,4,5,3,4,2,3
"14514",61,3,314.25,4,5,3,3,4,5
"14515",17,6,343.2,4,5,3,3,1,1
"14517",33,2,165.22,4,5,3,3,2,3
"14518",64,1,174.37,4,5,3,3,2,3
"14520",1,2,135.3,4,5,3,3,2,3
"14522",24,4,243.63,4,5,3,3,2,3
"14523",108,1,241.09,4,5,3,4,2,3
"14524",31,9,202.22,4,5,1,1,1,1
"14525",19,9,460.49,4,5,1,1,1,1
"14527",2,55,154.63,1,1,1,1,1,2
"14528",37,1,364.22,4,5,3,3,4,3
"14529",60,3,180.02,4,5,3,3,2,3
"14530",25,6,466.38,4,5,2,2,1,1
"14532",236,4,233.21,2,2,4,5,3,4
"14533",24,7,278.53,4,5,3,3,1,1
"14534",2,18,241.44,4,1,1,1,1,2
"14535",60,3,948.5,4,5,2,2,4,5
"14536",259,1,170.1,2,2,4,5,3,4
"14537",57,1,355.56,4,5,3,3,4,5
"14538",64,2,194.12,4,5,3,3,2,3
"14539",15,2,268.74,4,5,3,3,2,3
"14540",9,3,303.02,4,5,3,3,2,3
"14541",58,8,180.94,4,5,3,3,1,1
"14542",185,1,103.25,2,2,4,4,3,4
"14543",28,16,220.59,4,1,1,1,1,2
"14544",24,2,995.05,4,5,2,2,4,5
"14546",5,5,513.95,4,5,2,2,1,1
"14547",3,8,493.19,4,5,1,1,1,1
"14548",150,2,326.4,2,2,4,4,4,5
"14549",311,1,289.24,2,2,4,5,3,4
"14550",10,2,374.56,4,5,3,3,2,3
"14551",18,2,93.11,4,5,3,3,2,3
"14552",151,1,163.37,2,2,4,4,3,4
"14553",19,5,171.85,4,5,3,3,2,3
"14554",10,4,544.49,4,5,2,2,4,1
"14555",57,2,150.47,4,5,3,3,2,3
"14557",85,1,788.38,4,5,2,2,4,5
"14560",7,22,101.72,4,1,1,1,1,2
"14561",75,3,360.25,4,5,2,3,4,5
"14562",3,18,274.38,4,1,1,1,1,2
"14565",95,4,737.28,4,5,2,2,4,5
"14567",56,2,765.18,4,5,2,2,4,5
"14569",1,1,227.39,4,5,3,3,2,3
"14570",280,2,108.61,2,2,4,5,3,4
"14572",3,7,396.61,4,5,3,3,1,1
"14573",179,9,180.69,2,2,4,4,3,4
"14576",372,1,35.4,2,2,4,5,3,4
"14577",12,4,214.93,4,5,3,3,2,3
"14578",3,1,168.63,4,5,3,3,2,3
"14581",16,1,138.6,4,5,3,3,2,3
"14582",40,1,114.11,4,5,3,3,2,3
"14583",5,5,185.84,4,5,3,3,2,3
"14584",169,4,255.97,2,2,4,4,3,4
"14585",50,1,157.05,4,5,3,3,2,3
"14586",276,1,237.36,2,2,4,5,3,4
"14587",18,9,173.27,4,5,1,1,1,1
"14589",371,1,39.75,2,2,4,5,3,4
"14591",15,4,302.37,4,5,3,3,2,1
"14592",35,3,181.81,4,5,3,3,2,3
"14593",21,3,205.44,4,5,3,3,2,3
"14594",7,2,173.41,4,5,3,3,2,3
"14595",19,6,290.1,4,5,3,3,1,1
"14597",11,2,424.67,4,5,2,3,4,5
"14598",44,1,221.97,4,5,3,3,2,3
"14600",305,1,393.33,2,2,4,5,3,4
"14601",10,1,213.96,4,5,3,3,2,3
"14603",274,1,660,2,2,4,5,3,4
"14606",1,90,131.62,1,3,1,1,1,2
"14607",15,12,1251.79,4,1,2,2,1,1
"14608",4,4,446.29,4,5,2,2,4,1
"14609",72,4,150.39,4,5,3,3,2,3
"14616",242,3,135.36,2,2,4,5,3,4
"14618",9,3,184.48,4,5,3,3,2,3
"14619",245,1,394.44,2,2,4,5,3,4
"14620",205,2,206.39,2,2,4,4,3,4
"14621",1,5,357.67,4,5,3,3,1,1
"14622",184,1,320.58,2,2,4,4,3,4
"14623",32,5,175.89,4,5,3,3,2,3
"14624",57,2,112.92,4,5,3,3,2,3
"14625",196,2,449.81,2,2,4,4,3,4
"14626",23,4,697.82,4,5,2,2,4,5
"14628",91,2,335.98,4,5,3,3,4,5
"14629",4,2,475.75,4,5,2,2,4,5
"14631",50,3,335.66,4,5,3,3,4,3
"14632",262,1,114.56,2,2,4,5,3,4
"14633",266,1,344.9,2,2,4,5,3,4
"14636",36,2,304.93,4,5,3,3,2,3
"14638",50,1,443.6,4,5,2,2,4,5
"14639",52,6,497.41,4,5,2,2,4,5
"14640",24,6,348.28,4,5,3,3,1,1
"14641",21,1,110.46,4,5,3,3,2,3
"14642",58,1,96.12,4,5,3,3,2,3
"14643",170,2,330.11,2,2,4,4,3,4
"14644",67,2,415.38,4,5,2,2,4,5
"14645",156,2,298.55,2,2,4,4,3,4
"14647",201,1,228.86,2,2,4,4,3,4
"14649",4,4,347.5,4,5,3,3,1,1
"14651",67,2,326.45,4,5,3,3,4,5
"14652",77,1,114.18,4,5,3,3,2,3
"14653",1,7,271.43,4,5,3,3,1,1
"14655",8,4,483.06,4,5,2,2,4,1
"14656",169,2,145.53,2,2,4,4,3,4
"14657",17,4,212.06,4,5,3,3,2,3
"14658",5,2,123.58,4,5,3,3,2,3
"14659",8,9,281.1,4,5,1,1,1,1
"14660",86,2,142.87,4,5,3,3,2,3
"14661",26,1,107.95,4,5,3,3,2,3
"14662",28,4,177.89,4,5,3,3,2,3
"14664",19,2,317.3,4,5,3,3,2,3
"14665",60,5,367.14,4,5,3,3,4,5
"14666",24,1,179.95,4,5,3,3,2,3
"14667",10,25,364.19,1,1,1,1,1,2
"14669",241,3,416.16,2,2,4,5,3,4
"14670",280,2,187.62,2,2,4,5,3,4
"14672",234,2,382.77,2,2,4,5,3,4
"14673",3,5,347.28,4,5,3,3,1,1
"14675",16,1,588.39,4,5,2,2,4,5
"14676",31,6,424.71,4,5,2,2,1,1
"14680",25,16,1797.13,3,4,2,2,1,2
"14681",71,3,166.32,4,5,3,3,2,3
"14682",187,2,26,2,2,4,4,3,4
"14684",25,5,234.01,4,5,3,3,2,1
"14687",106,1,628.38,4,5,2,2,4,5
"14688",7,21,263.21,4,1,1,1,1,2
"14689",208,1,112.8,2,2,4,4,3,4
"14690",44,2,169.2,4,5,3,3,2,3
"14691",30,5,422.87,4,5,2,2,4,1
"14692",137,4,147.89,4,5,3,4,2,3
"14693",264,1,172.9,2,2,4,5,3,4
"14696",4,7,296.99,4,5,3,3,1,1
"14697",218,2,94.31,2,2,4,4,3,4
"14698",1,5,236.76,4,5,3,3,2,1
"14699",214,1,109.13,2,2,4,4,3,4
"14700",32,3,718.3,4,5,2,2,4,5
"14701",10,9,278.09,4,5,1,1,1,1
"14702",1,17,188.91,4,1,1,1,1,2
"14703",14,1,318.17,4,5,3,3,2,3
"14704",19,7,201.24,4,5,3,3,1,1
"14705",198,1,179,2,2,4,4,3,4
"14708",2,3,375.46,4,5,3,3,2,1
"14709",15,13,378.54,4,1,1,1,1,2
"14710",14,4,148.21,4,5,3,3,2,3
"14711",10,11,255.76,4,5,1,1,1,1
"14712",29,3,305.69,4,5,3,3,2,3
"14713",9,11,241.64,4,5,1,1,1,1
"14714",24,1,160.19,4,5,3,3,2,3
"14715",24,4,216.84,4,5,3,3,2,3
"14716",43,2,142.67,4,5,3,3,2,3
"14719",1,5,312.31,4,5,3,3,1,1
"14720",5,3,221.27,4,5,3,3,2,3
"14722",147,1,172.92,2,2,4,4,3,4
"14723",10,6,180.85,4,5,3,3,2,1
"14725",24,1,593.08,4,5,2,2,4,5
"14727",274,1,268.58,2,2,4,5,3,4
"14729",373,1,313.49,2,2,4,5,3,4
"14730",1,8,224.55,4,5,1,3,1,1
"14731",47,3,126.67,4,5,3,3,2,3
"14732",8,8,337.81,4,5,1,1,1,1
"14733",16,12,798.83,4,1,1,1,1,1
"14735",3,31,195.18,1,1,1,1,1,2
"14737",3,3,388.18,4,5,3,3,4,1
"14738",42,7,187.78,4,5,3,3,2,1
"14739",4,7,557.47,4,5,2,2,1,1
"14740",197,3,482.74,2,2,4,4,3,5
"14741",11,6,233.39,4,5,3,3,1,1
"14744",16,7,157.14,4,5,3,3,1,1
"14745",112,5,244.05,4,5,3,4,2,3
"14747",249,1,328.2,2,2,4,5,3,4
"14748",29,5,283.15,4,5,3,3,2,1
"14752",43,1,389.64,4,5,2,3,4,5
"14753",87,1,563.15,4,5,2,2,4,5
"14754",44,2,319.02,4,5,3,3,4,3
"14755",9,11,455.48,4,5,1,1,1,1
"14756",15,1,738.96,4,5,2,2,4,5
"14757",75,1,420.5,4,5,2,2,4,5
"14758",144,4,371.01,4,5,2,4,4,5
"14759",4,3,541.99,4,5,2,2,4,5
"14760",297,1,89.2,2,2,4,5,3,4
"14761",58,2,127.95,4,5,3,3,2,3
"14762",263,1,300.52,2,2,4,5,3,4
"14764",46,1,278.3,4,5,3,3,2,3
"14765",29,3,84.7,4,5,3,3,2,3
"14766",8,6,412.23,4,5,3,3,1,1
"14768",17,2,96.3,4,5,3,3,2,3
"14769",2,8,1268.72,4,5,2,2,1,1
"14770",232,2,438.21,2,2,4,5,3,4
"14772",112,1,139.26,4,5,3,4,2,3
"14775",58,3,337.3,4,5,3,3,4,5
"14776",51,11,230.75,4,5,1,1,1,1
"14778",127,2,365.43,4,5,2,4,4,5
"14779",280,3,128.72,2,2,4,5,3,4
"14780",54,2,223.84,4,5,3,3,2,3
"14782",319,1,200.1,2,2,4,5,3,4
"14784",26,2,145,4,5,3,3,2,3
"14785",10,2,38.7,4,5,3,3,2,3
"14788",7,2,339.72,4,5,3,3,2,3
"14789",28,1,197.64,4,5,3,3,2,3
"14790",16,4,186.26,4,5,3,3,2,3
"14792",63,1,6.2,4,5,3,3,2,3
"14793",21,1,228.99,4,5,3,3,2,3
"14794",2,7,188.56,4,5,3,3,1,1
"14795",166,1,131.45,2,2,4,4,3,4
"14796",1,17,466.29,4,1,1,1,1,2
"14798",52,3,57.91,4,5,3,3,2,3
"14799",51,1,157.7,4,5,3,3,2,3
"14800",47,12,360.32,4,1,1,1,1,1
"14801",61,1,185.54,4,5,3,3,2,3
"14803",162,3,281.85,2,2,4,4,3,4
"14804",8,1,353.27,4,5,3,3,2,3
"14805",15,4,134.54,4,5,3,3,2,3
"14806",75,1,193.39,4,5,3,3,2,3
"14808",39,8,337,4,5,1,1,1,1
"14810",40,11,189.34,4,5,1,1,1,1
"14813",369,2,75.17,2,2,4,5,3,4
"14815",36,2,389.25,4,5,3,3,4,3
"14816",197,1,271.85,2,2,4,4,3,4
"14817",200,2,505.17,2,2,4,4,3,4
"14818",73,3,219.27,4,5,3,3,2,3
"14819",64,2,136.03,4,5,3,3,2,3
"14820",21,4,126.82,4,5,3,3,2,3
"14821",366,1,48.8,2,2,4,5,3,4
"14823",180,3,107.14,2,2,4,4,3,4
"14824",10,4,281.93,4,5,3,3,2,1
"14825",3,12,184.59,4,1,1,1,1,1
"14828",196,3,713.25,2,2,4,4,3,5
"14829",29,4,174.39,4,5,3,3,2,3
"14830",53,1,179.78,4,5,3,3,2,3
"14834",17,6,286.72,4,5,3,3,1,1
"14836",10,3,34.15,4,5,3,3,2,3
"14837",89,4,412.38,4,5,2,2,4,5
"14840",267,1,62.85,2,2,4,5,3,4
"14841",53,6,549.29,4,5,2,2,4,5
"14842",43,4,706.17,4,5,2,2,4,5
"14844",63,4,797.45,4,5,2,2,4,5
"14847",148,1,309.4,2,2,4,4,3,4
"14849",21,25,317.22,1,1,1,1,1,2
"14850",311,1,325.75,2,2,4,5,3,4
"14851",23,2,255.68,4,5,3,3,2,3
"14852",58,6,472.78,4,5,2,2,4,5
"14853",24,2,237.9,4,5,3,3,2,3
"14854",78,7,388.6,4,5,2,3,4,1
"14855",119,2,322.82,4,5,2,4,4,5
"14856",36,3,423.23,4,5,2,2,4,5
"14857",59,2,586.56,4,5,2,2,4,5
"14859",12,4,338.44,4,5,3,3,1,1
"14860",19,1,170.32,4,5,3,3,2,3
"14861",52,1,125.79,4,5,3,3,2,3
"14862",25,2,420.6,4,5,2,2,4,5
"14863",29,1,266.76,4,5,3,3,2,3
"14865",7,2,26.1,4,5,3,3,2,3
"14866",10,11,1304.85,4,1,2,2,1,1
"14867",185,3,236.76,2,2,4,4,3,4
"14868",3,8,369.2,4,5,1,1,1,1
"14869",8,2,358.6,4,5,3,3,2,3
"14870",261,1,327.25,2,2,4,5,3,4
"14871",3,4,120.05,4,5,3,3,2,3
"14873",210,1,519.68,2,2,4,4,3,4
"14875",107,2,732.66,4,5,2,2,4,5
"14878",12,9,162.96,4,5,1,1,1,1
"14880",77,3,225,4,5,3,3,2,3
"14881",19,1,255.4,4,5,3,3,2,3
"14882",26,2,294.85,4,5,3,3,2,3
"14883",18,6,126.93,4,5,3,3,2,1
"14885",131,1,765.32,4,5,2,2,4,5
"14886",252,1,364.8,2,2,4,5,3,4
"14887",79,1,1862,3,4,2,2,4,5
"14888",207,1,369.2,2,2,4,4,3,4
"14889",336,1,135.9,2,2,4,5,3,4
"14890",253,1,125.65,2,2,4,5,3,4
"14891",148,2,277.19,2,2,4,4,3,5
"14893",9,2,618.92,4,5,2,2,4,5
"14894",85,1,655.75,4,5,2,2,4,5
"14895",7,20,556.94,4,1,1,1,1,2
"14896",204,2,234.38,2,2,4,4,3,4
"14897",7,4,341.6,4,5,3,3,1,1
"14898",23,6,205.85,4,5,3,3,2,1
"14901",11,9,157.92,4,5,1,1,1,1
"14902",25,1,332.66,4,5,3,3,2,3
"14903",21,5,557,4,5,2,2,4,1
"14904",2,2,512.72,4,5,2,2,4,5
"14905",157,2,308.07,2,2,4,4,3,5
"14907",3,7,500.16,4,5,2,2,1,1
"14908",74,1,277.8,4,5,3,3,4,5
"14910",2,4,108.59,4,5,3,3,2,3
"14913",35,4,306.86,4,5,3,3,2,3
"14915",91,2,153.74,4,5,3,3,2,3
"14916",70,4,313.05,4,5,3,3,4,5
"14918",115,2,805.08,4,5,2,2,4,5
"14920",212,2,488.88,2,2,4,4,3,4
"14921",30,2,658.03,4,5,2,2,4,5
"14923",50,1,749.1,4,5,2,2,4,5
"14924",245,1,310.05,2,2,4,5,3,4
"14929",32,1,223.88,4,5,3,3,2,3
"14944",29,12,491.69,4,1,1,1,1,1
"14946",14,1,100.9,4,5,3,3,2,3
"14947",72,2,145.41,4,5,3,3,2,3
"14948",23,6,183.66,4,5,3,3,2,1
"14950",19,1,371.2,4,5,3,3,2,3
"14951",79,1,311.69,4,5,3,3,4,5
"14952",59,11,736.32,4,5,1,1,1,5
"14953",25,1,281.52,4,5,3,3,2,3
"14954",12,1,253.53,4,5,3,3,2,3
"14957",253,1,58.49,2,2,4,5,3,4
"14958",147,3,155.93,2,2,4,4,2,3
"14959",64,4,173.85,4,5,3,3,2,3
"14960",8,2,110.64,4,5,3,3,2,3
"14961",10,9,782.74,4,5,2,2,1,1
"14962",270,1,126.7,2,2,4,5,3,4
"14963",9,5,291.38,4,5,3,3,1,1
"14964",247,1,206.21,2,2,4,5,3,4
"14965",96,2,296.59,4,5,3,4,4,5
"14966",14,1,174.72,4,5,3,3,2,3
"14967",49,1,463.8,4,5,2,2,4,5
"14968",30,1,147.59,4,5,3,3,2,3
"14970",68,4,398.01,4,5,2,3,4,5
"14971",35,3,359.8,4,5,3,3,4,3
"14972",128,1,114.77,4,5,3,4,2,3
"14973",107,3,438.15,4,5,2,4,4,5
"14974",37,1,65.49,4,5,3,3,2,3
"14975",57,1,279.94,4,5,3,3,4,3
"14976",57,6,129.14,4,5,3,3,2,3
"14978",72,5,382.26,4,5,2,3,4,5
"14981",246,1,102.12,2,2,4,5,3,4
"14984",19,2,95.73,4,5,3,3,2,3
"14985",198,2,143.63,2,2,4,4,3,4
"14987",15,2,163.2,4,5,3,3,2,3
"14988",211,1,334.54,2,2,4,4,3,4
"14995",38,2,115.36,4,5,3,3,2,3
"14997",46,3,182.07,4,5,3,3,2,3
"14998",170,2,199.94,2,2,4,4,3,4
"15000",47,1,490.52,4,5,2,2,4,5
"15002",115,4,410.44,4,5,2,4,4,5
"15004",147,1,1203.13,4,5,2,2,4,5
"15005",15,28,224.02,1,1,1,1,1,2
"15006",51,1,459.97,4,5,2,2,4,5
"15007",159,1,156.91,2,2,4,4,3,4
"15009",12,3,419.03,4,5,2,3,4,1
"15010",35,1,308.94,4,5,3,3,2,3
"15012",53,2,193.52,4,5,3,3,2,3
"15014",43,2,128.21,4,5,3,3,2,3
"15016",172,1,170.04,2,2,4,4,3,4
"15017",33,1,125.58,4,5,3,3,2,3
"15018",38,3,165.4,4,5,3,3,2,3
"15019",266,1,239.62,2,2,4,5,3,4
"15021",8,9,203.6,4,5,1,1,1,1
"15022",11,4,202.06,4,5,3,3,2,3
"15023",3,11,602.12,4,1,1,1,1,1
"15024",9,10,161.15,4,5,1,1,1,1
"15025",33,1,348.56,4,5,3,3,2,3
"15026",80,3,154.73,4,5,3,3,2,3
"15027",30,4,266.54,4,5,3,3,2,3
"15028",8,4,156.78,4,5,3,3,2,3
"15030",71,2,259.14,4,5,3,3,4,5
"15031",4,4,159.56,4,5,3,3,2,3
"15032",256,3,1653.03,3,4,2,2,3,4
"15033",4,10,251.69,4,5,1,1,1,1
"15034",15,8,529.96,4,5,2,2,1,1
"15035",89,1,252.73,4,5,3,3,2,3
"15036",72,3,135.36,4,5,3,3,2,3
"15038",58,6,111,4,5,3,3,2,3
"15039",9,47,417.42,1,1,1,1,1,2
"15041",170,1,179.51,2,2,4,4,3,4
"15042",199,1,135.93,2,2,4,4,3,4
"15043",31,1,537,4,5,2,2,4,5
"15044",19,17,447,4,1,1,1,1,2
"15045",151,2,367.83,2,2,4,4,4,5
"15046",9,15,329.87,4,1,1,1,1,2
"15047",269,1,343.62,2,2,4,5,3,4
"15048",65,4,94.49,4,5,3,3,2,3
"15049",273,1,121.17,2,2,4,5,3,4
"15050",25,3,564.43,4,5,2,2,4,5
"15051",23,3,458.37,4,5,2,2,4,5
"15052",319,1,199.68,2,2,4,5,3,4
"15053",4,3,230.04,4,5,3,3,2,3
"15054",12,2,151.05,4,5,3,3,2,3
"15057",275,2,744.75,2,2,4,5,3,4
"15058",25,11,189.1,4,5,1,1,1,1
"15059",40,9,148.64,4,5,1,1,1,1
"15060",8,4,71.04,4,5,3,3,2,3
"15061",3,48,1136.13,1,1,1,1,1,2
"15062",71,4,246.97,4,5,3,3,2,3
"15063",213,1,370.8,2,2,4,4,3,4
"15065",37,4,789.53,4,5,2,2,4,5
"15066",53,1,893.59,4,5,2,2,4,5
"15067",78,3,581.59,4,5,2,2,4,5
"15068",46,2,276.68,4,5,3,3,2,3
"15069",179,1,1109.53,2,2,2,2,3,5
"15070",372,1,106.2,2,2,4,5,3,4
"15071",93,2,491.04,4,5,2,2,4,5
"15073",9,3,347.8,4,5,3,3,2,1
"15074",105,1,722.47,4,5,2,2,4,5
"15075",77,1,773.03,4,5,2,2,4,5
"15076",172,1,880.85,2,2,2,2,4,5
"15078",7,32,304.47,1,1,1,1,1,2
"15079",212,4,223.9,2,2,4,4,3,4
"15081",22,5,100.96,4,5,3,3,2,3
"15083",256,1,88.2,2,2,4,5,3,4
"15087",281,1,306.94,2,2,4,5,3,4
"15088",21,2,580.03,4,5,2,2,4,5
"15089",10,6,403.47,4,5,3,3,1,1
"15090",308,1,381.32,2,2,4,5,3,4
"15091",67,1,480.71,4,5,2,2,4,5
"15092",215,2,228.91,2,2,4,4,3,4
"15093",18,6,766.17,4,5,2,2,1,1
"15095",103,4,342.65,4,5,2,4,4,5
"15096",42,1,219.39,4,5,3,3,2,3
"15097",4,1,248.08,4,5,3,3,2,3
"15098",182,2,473.25,2,2,4,4,4,5
"15099",84,1,410.48,4,5,2,2,4,5
"15100",333,3,292,2,2,4,5,3,4
"15101",8,2,158.77,4,5,3,3,2,3
"15103",31,2,351.68,4,5,3,3,2,3
"15104",196,2,479.82,2,2,4,4,3,5
"15105",18,7,328.42,4,5,3,3,1,1
"15106",17,5,284.5,4,5,3,3,1,1
"15107",311,6,53.25,2,2,4,5,3,4
"15109",245,1,484.95,2,2,4,5,3,4
"15110",23,4,249.03,4,5,3,3,2,3
"15111",29,3,522.49,4,5,2,2,4,5
"15113",9,3,1136.38,4,5,2,2,4,5
"15114",30,10,276.06,4,5,1,1,1,1
"15115",18,1,340.11,4,5,3,3,2,3
"15116",17,4,338.19,4,5,3,3,2,1
"15117",14,5,310.36,4,5,3,3,1,1
"15118",134,1,244.8,4,5,3,4,3,4
"15119",245,1,266.4,2,2,4,5,3,4
"15120",133,1,358.82,4,5,2,4,4,5
"15121",50,2,228.86,4,5,3,3,2,3
"15122",114,3,544.59,4,5,2,2,4,5
"15123",7,2,1099.65,4,5,2,2,4,5
"15124",22,2,92.09,4,5,3,3,2,3
"15125",25,15,768.57,4,1,1,1,1,2
"15127",65,1,406.53,4,5,2,2,4,5
"15128",60,4,367.75,4,5,3,3,4,5
"15129",50,11,313.4,4,5,1,1,1,1
"15130",169,1,330.11,2,2,4,4,3,4
"15132",18,5,195.59,4,5,3,3,2,3
"15133",127,3,327.47,4,5,2,4,4,5
"15134",14,8,173.5,4,5,3,3,1,1
"15135",239,1,139.05,2,2,4,5,3,4
"15136",2,4,321.68,4,5,3,3,1,1
"15139",239,2,89.48,2,2,4,5,3,4
"15140",52,7,336.32,4,5,3,3,1,1
"15142",46,1,498.74,4,5,2,2,4,5
"15143",225,1,259.45,2,2,4,5,3,4
"15144",8,17,387.08,4,1,1,1,1,2
"15145",4,4,298.68,4,5,3,3,2,1
"15146",164,2,663.58,2,2,2,4,4,5
"15147",240,1,623.5,2,2,4,5,3,4
"15148",10,1,301.29,4,5,3,3,2,3
"15149",133,1,520.8,4,5,2,4,4,5
"15150",17,10,526.82,4,5,1,1,1,1
"15152",9,13,365.05,4,1,1,1,1,2
"15153",31,1,329.25,4,5,3,3,2,3
"15154",75,1,214.64,4,5,3,3,2,3
"15156",1,3,320.5,4,5,3,3,2,1
"15157",3,3,645.36,4,5,2,2,4,5
"15158",45,1,401.4,4,5,2,3,4,5
"15159",1,30,621.37,1,1,1,1,1,2
"15160",357,1,158.16,2,2,4,5,3,4
"15163",18,2,152.23,4,5,3,3,2,3
"15164",68,3,268.7,4,5,3,3,4,5
"15165",373,1,487.75,2,2,4,5,3,4
"15167",320,1,154.6,2,2,4,5,3,4
"15168",25,1,106.56,4,5,3,3,2,3
"15171",331,1,1289.5,2,2,4,5,3,4
"15172",8,5,324.81,4,5,3,3,1,1
"15174",322,1,135.75,2,2,4,5,3,4
"15175",71,1,224.14,4,5,3,3,2,3
"15178",260,1,40.5,2,2,4,5,3,4
"15179",18,5,441.39,4,5,2,2,4,1
"15180",367,1,87.5,2,2,4,5,3,4
"15181",66,3,229.83,4,5,3,3,2,3
"15182",154,2,311.43,2,2,4,4,4,5
"15184",29,2,198.82,4,5,3,3,2,3
"15185",70,1,310.62,4,5,3,3,4,5
"15186",14,2,205.71,4,5,3,3,2,3
"15187",1,15,317.48,4,1,1,1,1,2
"15189",1,41,395.74,1,1,1,1,1,2
"15192",119,3,348.11,4,5,2,4,4,5
"15193",60,1,499.32,4,5,2,2,4,5
"15194",3,15,507.77,4,1,1,1,1,2
"15195",2,1,3861,3,4,2,2,4,5
"15197",10,3,359.87,4,5,3,3,2,1
"15198",92,2,96.82,4,5,3,3,2,3
"15199",59,4,317.18,4,5,3,3,4,5
"15201",87,5,247.31,4,5,3,3,2,3
"15203",25,6,304.63,4,5,3,3,1,1
"15204",357,1,316.58,2,2,4,5,3,4
"15205",85,2,326.62,4,5,3,3,4,5
"15206",10,4,105.08,4,5,3,3,2,3
"15208",1,5,174.02,4,5,3,3,2,3
"15210",225,1,331.18,2,2,4,5,3,4
"15211",60,2,447.2,4,5,2,2,4,5
"15212",241,1,101.8,2,2,4,5,3,4
"15213",318,2,164.17,2,2,4,5,3,4
"15214",1,8,207.68,4,5,3,3,1,1
"15215",46,3,244.98,4,5,3,3,2,3
"15216",87,1,96.6,4,5,3,3,2,3
"15218",10,11,523.35,4,5,1,1,1,1
"15219",176,1,305.75,2,2,4,4,3,4
"15220",51,6,296.49,4,5,3,3,1,1
"15221",366,1,403.25,2,2,4,5,3,4
"15222",318,1,585,2,2,4,5,3,4
"15223",225,2,377.88,2,2,4,5,3,4
"15224",358,2,161.04,2,2,4,5,3,4
"15225",234,1,409.4,2,2,4,5,3,4
"15226",310,1,154.41,2,2,4,5,3,4
"15227",36,5,243.88,4,5,3,3,2,3
"15228",66,4,846.68,4,5,2,2,4,5
"15230",239,2,214.8,2,2,4,5,3,4
"15232",113,2,306.03,4,5,3,4,4,5
"15234",276,1,197,2,2,4,5,3,4
"15235",217,12,185.63,2,2,4,4,3,4
"15236",298,1,321.05,2,2,4,5,3,4
"15237",1,4,353.08,4,5,3,3,1,1
"15238",29,3,357.33,4,5,3,3,2,3
"15239",10,2,390.3,4,5,3,3,4,3
"15240",44,5,341.31,4,5,3,3,4,1
"15241",66,8,219.56,4,5,3,3,1,1
"15243",74,1,316.68,4,5,3,3,4,5
"15244",65,2,315.79,4,5,3,3,4,5
"15245",134,3,838.61,4,5,2,2,4,5
"15246",238,2,257.07,2,2,4,5,3,4
"15247",122,1,356,4,5,2,4,4,5
"15249",31,13,514.5,4,1,1,1,1,2
"15251",9,11,953.18,4,1,1,2,1,1
"15252",36,2,370.39,4,5,3,3,4,3
"15253",16,5,183.64,4,5,3,3,2,3
"15254",127,1,300.36,4,5,3,4,4,5
"15255",66,1,890.85,4,5,2,2,4,5
"15256",148,1,98.45,2,2,4,4,3,4
"15257",283,1,317.15,2,2,4,5,3,4
"15258",168,2,311.58,2,2,4,4,3,4
"15260",100,7,258.68,4,5,3,3,1,1
"15261",135,1,254.82,4,5,3,4,3,4
"15262",323,1,178.95,2,2,4,5,3,4
"15263",106,1,156.51,4,5,3,4,2,3
"15264",64,1,393.74,4,5,2,3,4,5
"15265",151,2,753.06,2,5,2,2,4,5
"15266",338,1,119.3,2,2,4,5,3,4
"15267",22,5,343.47,4,5,3,3,1,1
"15269",23,1,408.8,4,5,2,3,4,5
"15270",15,7,339.93,4,5,3,3,1,1
